"Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","Month","Day","Date","Unique_ID","Years_sinceStart","Latitude","Longitude","Orthometric_Height","Distance_to_Water","Total unvegetated","Bare","Dead","Rock","Wood","Wrack","Water","Other Unvegetated","Total live veg","A-Algae","B-Brackish","F-Freshwater","H-Halophyte","U-Upland","Other live vegetation","EIR","Richness","SWdiv","Invasive_Cover","Unveg_to_veg","Salt_to_Total","Spartina alterniflora","Spartina patens","Juncus roemerianus","Salicornia pacifica","Overstory","NA","ResSite"
"GRB","SP","2","4","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP242013820",2.9041,43.0562,-70.8976,,12.9,9.5,8,1,0,0,0.5,,0,90.5,0,0,0,90.5,0,0,0.48,5,0.814013122874984,0,0.104972375690608,1,40,48,,,,,"GRB SP"
"GRB","SP","2","5","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP252013820",2.9041,43.0562,-70.8977,,22.9,8,2,6,0,0,0,,0,92,0,29,0,63,0,0,0.02,6,0.951812709890352,0,0.0869565217391304,1,0,57,,,,,"GRB SP"
"GRB","SP","2","6","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP262013820",2.9041,43.0561,-70.8977,,32.9,29.85,1.99,0,0,0,27.86,,0,70.16,0,13.93,3.98,52.25,0,0,0.0199,9,1.6508574862223,0,0.425456100342075,0.94327251995439,0,0,,,,,"GRB SP"
"GRB","SP","2","7","UE-Upland Edge",2013,8,20,2013.63287671233,"GRBSP272013820",2.9041,43.056,-70.8978,,42.9,46,35,11,0,0,0,,0,54,0,27,12,5,0,10,0.67,7,1.84929767819168,0,0.851851851851852,0.592592592592593,0,0,,,,,"GRB SP"
"GRB","SP","3","2","T-Transition",2013,8,20,2013.63287671233,"GRBSP322013820",2.9041,43.0564,-70.898,,9.4,20,0,0,0,0,20,,0,80,0,0,0,80,0,0,0.65,2,0.482577565177012,0,0.25,1,65,15,,,,,"GRB SP"
"GRB","SP","3","3","T-Transition",2013,8,20,2013.63287671233,"GRBSP332013820",2.9041,43.0564,-70.898,,10.4,9.95,0,1.99,0,0,7.96,,0,90.06,0,0,0,90.06,0,0,0.48755,3,0.741996094312415,0,0.110481900954919,1,48.76,40.3,,,,,"GRB SP"
"GRB","SP","3","4","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP342013820",2.9041,43.0564,-70.898,,11.2,0,0,0,0,0,0,,0,100,0,0,0,100,0,0,0.449,2,0.687936122542609,0,0,1,44.9,55.1,,,,,"GRB SP"
"GRB","SP","3","5","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP352013820",2.9041,43.0562,-70.8981,,31.2,0,0,0,0,0,0,,0,100,0,0,0,100,0,0,0,3,0.255919271365908,0,0,1,0,93.94,,,,,"GRB SP"
"GRB","SP","3","6","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP362013820",2.9041,43.056,-70.8982,,51.2,84,7,2,0,0,75,,0,16,0,0,0,15,0,1,0.07,5,1.16018624397852,0,5.25,0.9375,0,0,,,,,"GRB SP"
"GRB","SP","3","7","UE-Upland Edge",2013,8,20,2013.63287671233,"GRBSP372013820",2.9041,43.0559,-70.8982,,65.9,43,30,13,0,0,0,,0,57,0,3,22,2,28,2,0.35,9,1.50492782718881,0,0.754385964912281,0.087719298245614,0,0,,,,,"GRB SP"
"GRB","SP","4","4","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP442013820",2.9041,43.0561,-70.8993,,24.2,4,4,0,0,0,0,,0,96,0,0,0,96,0,0,0.04,4,0.44302336338205,0,0.0416666666666667,1,0,8,,,,,"GRB SP"
"GRB","SP","4","5","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP452013820",2.9041,43.056,-70.8992,,44.2,19,10,3,0,0,6,,0,81,0,0,0,81,0,0,0.1,5,1.30868082869909,0,0.234567901234568,1,0,19,,,,,"GRB SP"
"GRB","SP","4","6","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP462013820",2.9041,43.0558,-70.8992,,64.2,5,1,4,0,0,0,,0,95,0,0,0,95,0,0,0.01,6,1.14342071296456,0,0.0526315789473684,1,0,10,,,,,"GRB SP"
"GRB","SP","4","7","H-High Marsh",2013,8,20,2013.63287671233,"GRBSP472013820",2.9041,43.0556,-70.8991,,84.2,13,3,8,0,0,2,,0,87,0,1,0,86,0,0,0.03,6,1.33265085500317,1,0.149425287356322,1,0,5,,,,,"GRB SP"
"GRB","SP","4","8","UE-Upland Edge",2013,8,20,2013.63287671233,"GRBSP482013820",2.9041,43.0555,-70.8992,,99.9,28.5,10,18.5,0,0,0,,0,71.5,0,69,1,1.5,0,0,0.805,7,0.460258382370503,65,0.398601398601399,0.986013986013986,0,0.5,,,,,"GRB SP"
"GRB","SP","3","1","L-Low Marsh",2013,8,22,2013.63835616438,"GRBSP312013822",2.9096,43.0565,-70.898,,1.2,1,1,0,0,0,0,,0,99,13,0,0,86,0,0,0.14,3,0.476366422120339,0,0.0101010101010101,1,86,0,,,,,"GRB SP"
"GRB","SP","4","1","L-Low Marsh",2013,8,22,2013.63835616438,"GRBSP412013822",2.9096,43.0563,-70.8993,,4.2,36,8,2,0,0,26,,0,64,2,0,0,62,0,0,0.1,2,0.139060798454741,0,0.5625,1,62,0,,,,,"GRB SP"
"GRB","SP","4","2","T-Transition",2013,8,22,2013.63835616438,"GRBSP422013822",2.9096,43.0562,-70.8993,,18.6,5,5,0,0,0,0,,0,95,0,0,0,95,0,0,0.49,3,0.742240110928848,0,0.0526315789473684,1,44,50,,,,,"GRB SP"
"GRB","SP","4","3","T-Transition",2013,8,22,2013.63835616438,"GRBSP432013822",2.9096,43.0562,-70.8993,,19.6,0,0,0,0,0,0,,0,100.02,0,0,0,100.02,0,0,0.06969,5,1.03661269897259,0,0,1,6.97,44.78,,,,,"GRB SP"
"GRB","SP","5","1","L-Low Marsh",2013,8,22,2013.63835616438,"GRBSP512013822",2.9096,43.0564,-70.9009,,6.3,14,12,1,0,0,1,,0,86,7,0,0,79,0,0,0.19,3,0.315545701366728,0,0.162790697674419,1,79,0,,,,,"GRB SP"
"GRB","SP","5","2","T-Transition",2013,8,22,2013.63835616438,"GRBSP522013822",2.9096,43.0563,-70.901,,20.3,22.9,12.94,2.99,0,0,6.97,,0,77.13,0,0,0,77.13,0,0,0.85554,4,0.271485350564343,0,0.296901335407753,1,72.64,2.99,,,,,"GRB SP"
"GRB","SP","5","3","T-Transition",2013,8,22,2013.63835616438,"GRBSP532013822",2.9096,43.0563,-70.901,,20.3,17,2,15,0,0,0,,0,83,0,0,0,83,0,0,0.395,4,0.779436327209403,0,0.204819277108434,1,37.5,44,,,,,"GRB SP"
"GRB","SP","5","4","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP542013822",2.9096,43.0562,-70.9011,,36.3,14,10,0,0,0,4,,0,86,0,0,0,86,0,0,0.11,3,0.42135358177486,0,0.162790697674419,1,1,0,,,,,"GRB SP"
"GRB","SP","5","5","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP552013822",2.9096,43.0559,-70.9012,,66.3,8,0,0,0,0,8,,0,92,0,0,0,92,0,0,0,4,1.24629891466638,0,0.0869565217391304,1,0,0,,,,,"GRB SP"
"GRB","SP","5","6","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP562013822",2.9096,43.0557,-70.9013,,96.3,9,1,8,0,0,0,,0,91,0,40,0,51,0,0,0.01,4,1.01485722894481,0,0.0989010989010989,1,0,10,,,,,"GRB SP"
"GRB","SP","5","7","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP572013822",2.9096,43.0554,-70.9014,,126.3,65,60,5,0,0,0,,0,35,0,34,0,1,0,0,0.6,2,0.129740694719428,0,1.85714285714286,1,0,0,,,,,"GRB SP"
"GRB","SP","5","8","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP582013822",2.9096,43.0552,-70.9016,,156.3,27,7,20,0,0,0,,0,73,0,36,0,37,0,0,0.07,4,1.07500796756907,1,0.36986301369863,1,0,0,,,,,"GRB SP"
"GRB","SP","5","9","UE-Upland Edge",2013,8,22,2013.63835616438,"GRBSP592013822",2.9096,43.0549,-70.9017,,186.3,42.5,6,36.5,0,0,0,,0,57.5,0,18,37,0.5,2,0,0.245,14,2.27806445213599,6,0.739130434782609,0.321739130434783,0,0,,,,,"GRB SP"
"GRB","SP","6","1","L-Low Marsh",2013,8,22,2013.63835616438,"GRBSP612013822",2.9096,43.0566,-70.9016,,6.1,40,35,0,0,0,5,,0,60,5,0,0,55,0,0,0.4,2,0.286835983056161,0,0.666666666666667,1,55,0,,,,,"GRB SP"
"GRB","SP","6","2","T-Transition",2013,8,22,2013.63835616438,"GRBSP622013822",2.9096,43.0565,-70.9017,,15.6,7,3,0,0,0,4,,0,93,0,0,0,93,0,0,0.63,4,0.779020035687551,0,0.0752688172043011,1,60,30,,,,,"GRB SP"
"GRB","SP","6","3","T-Transition",2013,8,22,2013.63835616438,"GRBSP632013822",2.9096,43.0565,-70.9017,,16.6,17,10,0,0,0,7,,0,83,0,0,0,83,0,0,0.65,4,0.934781691716083,0,0.204819277108434,1,55,16,,,,,"GRB SP"
"GRB","SP","6","4","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP642013822",2.9096,43.0564,-70.9017,,26.1,48,48,0,0,0,0,,0,52,0,0,0,52,0,0,0.88,3,0.687092027379972,0,0.923076923076923,1,40,8,,,,,"GRB SP"
"GRB","SP","6","5","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP652013822",2.9096,43.0563,-70.9018,,46.1,16,15,1,0,0,0,,0,84,0,0,0,84,0,0,0.75,3,0.770737374728208,0,0.19047619047619,1,60,0,,,,,"GRB SP"
"GRB","SP","6","6","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP662013822",2.9096,43.0561,-70.9019,,66.1,7,2,5,0,0,0,,0,93,0,0,0,93,0,0,0.02,3,0.995500942514969,0,0.0752688172043011,1,0,0,,,,,"GRB SP"
"GRB","SP","6","7","H-High Marsh",2013,8,22,2013.63835616438,"GRBSP672013822",2.9096,43.056,-70.902,,86.1,4,1,3,0,0,0,,0,96,0,8,19,69,0,0,0.01,6,1.34291729122033,0,0.0416666666666667,0.802083333333333,0,0,,,,,"GRB SP"
"GRB","SP","6","8","UE-Upland Edge",2013,8,22,2013.63835616438,"GRBSP682013822",2.9096,43.0559,-70.9021,,97.1,43.5,1,42.5,0,0,0,,0,56.5,0,6,0.5,0,50,0,0.07,5,0.495537843316085,0,0.769911504424779,0.106194690265487,0,0,,,,,"GRB SP"
"GRB","GBF","1","1","L-Low Marsh",2013,8,23,2013.64109589041,"GRBGBF112013823",2.9123,43.0614,-70.8333,,0.8,100,100,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,Inf,,0,0,,,,,"GRB GBF"
"GRB","GBF","1","2","T-Transition",2013,8,23,2013.64109589041,"GRBGBF122013823",2.9123,43.0613,-70.8333,,4.9,10,10,0,0,0,0,,0,90,0,0,0,90,0,0,0.6,2,0.686961576597323,0,0.111111111111111,1,50,0,,,,,"GRB GBF"
"GRB","GBF","1","3","T-Transition",2013,8,23,2013.64109589041,"GRBGBF132013823",2.9123,43.0613,-70.8333,,5.9,6,6,0,0,0,0,,0,94,0,0,0,94,0,0,0.66,2,0.654391254926647,0,0.0638297872340425,1,60,0,,,,,"GRB GBF"
"GRB","GBF","1","4","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF142013823",2.9123,43.0612,-70.8332,,20.8,3.5,0.5,3,0,0,0,,0,96.5,0,0,0,96.5,0,0,0.125,4,1.18368740774314,0,0.0362694300518135,1,12,52.5,,,,,"GRB GBF"
"GRB","GBF","1","5","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF152013823",2.9123,43.0611,-70.833,,40.8,0,0,0,0,0,0,,0,100,0,0,0,100,0,0,0,3,0.752417764347606,0,0,1,0,60,,,,,"GRB GBF"
"GRB","GBF","1","6","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF162013823",2.9123,43.0609,-70.8329,,60.8,0,0,0,0,0,0,,0,100,0,0,0,100,0,0,0,4,1.14212004298834,0,0,1,0,30,,,,,"GRB GBF"
"GRB","GBF","1","7","UE-Upland Edge",2013,8,23,2013.64109589041,"GRBGBF172013823",2.9123,43.0609,-70.8328,,64.2,28,0,28,0,0,0,,0,72,0,15,34,22,1,0,0.37,7,1.39814596395214,0,0.388888888888889,0.513888888888889,0,0,,,,,"GRB GBF"
"GRB","GBF","2","1","L-Low Marsh",2013,8,23,2013.64109589041,"GRBGBF212013823",2.9123,43.0612,-70.832,,1.6,30,30,0,0,0,0,,0,70,0,0,0,70,0,0,0.3,1,0,0,0.428571428571429,1,70,0,,,,,"GRB GBF"
"GRB","GBF","2","2","T-Transition",2013,8,23,2013.64109589041,"GRBGBF222013823",2.9123,43.0612,-70.832,,2.8,2,2,0,0,0,0,,0,98,0,0,0,98,0,0,0.98,2,0.099623389466162,0,0.0204081632653061,1,96,0,,,,,"GRB GBF"
"GRB","GBF","2","3","T-Transition",2013,8,23,2013.64109589041,"GRBGBF232013823",2.9123,43.0612,-70.832,,3.8,10,10,0,0,0,0,,0,90,0,0,0,90,0,0,0.7,2,0.636514168294813,0,0.111111111111111,1,60,0,,,,,"GRB GBF"
"GRB","GBF","2","4","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF242013823",2.9123,43.0611,-70.8319,,21.6,0,0,0,0,0,0,,0,99.99,0,0,0,99.99,0,0,0,4,0.793733808469634,0,0,1,0,72.16,,,,,"GRB GBF"
"GRB","GBF","2","5","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF252013823",2.9123,43.0609,-70.8317,,41.6,9,2,7,0,0,0,,0,91,0,0,0,91,0,0,0.02,5,0.996216810101108,0,0.0989010989010989,1,0,10,,,,,"GRB GBF"
"GRB","GBF","2","6","UE-Upland Edge",2013,8,23,2013.64109589041,"GRBGBF262013823",2.9123,43.0608,-70.8316,,60.5,72.5,15,57.5,0,0,0,,0,27.5,0,0,27.5,0,0,0,0.15,2,0.0908761213330015,0,2.63636363636364,0,0,0,,,,,"GRB GBF"
"GRB","GBF","3","1","L-Low Marsh",2013,8,23,2013.64109589041,"GRBGBF312013823",2.9123,43.061,-70.8314,,5.4,85,82,0,0,0,3,,0,15,0,0,0,15,0,0,0.82,1,0,0,5.66666666666667,1,15,0,,,,,"GRB GBF"
"GRB","GBF","3","2","T-Transition",2013,8,23,2013.64109589041,"GRBGBF322013823",2.9123,43.061,-70.8314,,10.5,5,5,0,0,0,0,,0,95,0,0,0,95,0,0,1,1,0,0,0.0526315789473684,1,95,0,,,,,"GRB GBF"
"GRB","GBF","3","3","T-Transition",2013,8,23,2013.64109589041,"GRBGBF332013823",2.9123,43.061,-70.8314,,11.5,10,10,0,0,0,0,,0,90,0,0,0,90,0,0,0.99,2,0.0610470380395934,0,0.111111111111111,1,89,0,,,,,"GRB GBF"
"GRB","GBF","3","4","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF342013823",2.9123,43.0612,-70.8316,,25.4,4,4,0,0,0,0,,0,96,0,0,0,96,0,0,0.04,3,0.801051457625917,0,0.0416666666666667,1,0,0,,,,,"GRB GBF"
"GRB","GBF","3","5","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF352013823",2.9123,43.0613,-70.8316,,45.4,0,0,0,0,0,0,,0,100,0,0,0,100,0,0,0,3,0.958354852309612,0,0,1,0,0,,,,,"GRB GBF"
"GRB","GBF","3","6","UE-Upland Edge",2013,8,23,2013.64109589041,"GRBGBF362013823",2.9123,43.0614,-70.8316,,51.6,83,15,0,0,0,68,,0,17,0,0,0,0,17,0,0.15,2,0.362210557135449,0,4.88235294117647,0,0,0,,,,,"GRB GBF"
"GRB","GBF","4","1","L-Low Marsh",2013,8,23,2013.64109589041,"GRBGBF412013823",2.9123,43.0612,-70.8313,,1.1,100,100,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,Inf,,0,0,,,,,"GRB GBF"
"GRB","GBF","4","2","T-Transition",2013,8,23,2013.64109589041,"GRBGBF422013823",2.9123,43.0612,-70.8313,,3.5,47,43,4,0,0,0,,0,53,0,0,0,53,0,0,0.93,3,0.253547675202552,0,0.886792452830189,1,50,1,,,,,"GRB GBF"
"GRB","GBF","4","3","T-Transition",2013,8,23,2013.64109589041,"GRBGBF432013823",2.9123,43.0612,-70.8313,,4.5,33,30,3,0,0,0,,0,67,0,0,0,67,0,0,0.95,2,0.134222964102365,0,0.492537313432836,1,65,0,,,,,"GRB GBF"
"GRB","GBF","4","4","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF442013823",2.9123,43.0612,-70.8312,,11.1,2.94,2.94,0,0,0,0,,0,97.06,0,0,0,97.06,0,0,0.0294,3,0.284375197794827,0,0.0302905419328251,1,0,5.88,,,,,"GRB GBF"
"GRB","GBF","4","5","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF452013823",2.9123,43.0611,-70.8311,,21.1,11,3,8,0,0,0,,0,89,0,1,0,88,0,0,0.58,5,0.97164679685597,0,0.123595505617978,1,55,6,,,,,"GRB GBF"
"GRB","GBF","4","6","UE-Upland Edge",2013,8,23,2013.64109589041,"GRBGBF462013823",2.9123,43.061,-70.831,,31,34,20,12,0,0,2,,0,66,0,0,60,0,6,0,0.2,6,1.01042925651156,0,0.515151515151515,0,0,0,,,,,"GRB GBF"
"GRB","GBF","5","0","L-Low Marsh",2013,8,23,2013.64109589041,"GRBGBF502013823",2.9123,43.0613,-70.8309,,-4.5,60,60,0,0,0,0,,0,40,0,0,0,40,0,0,0.6,1,0,0,1.5,1,40,0,,,,,"GRB GBF"
"GRB","GBF","5","2","T-Transition",2013,8,23,2013.64109589041,"GRBGBF522013823",2.9123,43.0614,-70.8309,,5,12,11,0,0,0,1,,0,88,88,0,0,0,0,0,0.99,1,0,0,0.136363636363636,1,0,0,,,,,"GRB GBF"
"GRB","GBF","5","3","T-Transition",2013,8,23,2013.64109589041,"GRBGBF532013823",2.9123,43.0614,-70.8309,,6,85,75,0,0,0,10,,0,15,5,0,0,10,0,0,0.9,2,0.636514168294813,0,5.66666666666667,1,10,0,,,,,"GRB GBF"
"GRB","GBF","5","4","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF542013823",2.9123,43.0615,-70.831,,15.5,0,0,0,0,0,0,,0,100,0,0,0,100,0,0,0,2,0.647446639034633,0,0,1,0,65,,,,,"GRB GBF"
"GRB","GBF","5","5","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF552013823",2.9123,43.0616,-70.831,,25.5,0,0,0,0,0,0,,0,100,0,0,0,100,0,0,0,1,0,0,0,1,0,100,,,,,"GRB GBF"
"GRB","GBF","5","6","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF562013823",2.9123,43.0617,-70.8311,,35.5,33,3,30,0,0,0,,0,67,0,0,0,67,0,0,0.03,1,0,0,0.492537313432836,1,0,67,,,,,"GRB GBF"
"GRB","GBF","5","7","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF572013823",2.9123,43.0617,-70.8311,,45.5,20,18,2,0,0,0,,0,80,0,0,80,0,0,0,0.18,1,0,0,0.25,0,0,0,,,,,"GRB GBF"
"GRB","GBF","5","8","UE-Upland Edge",2013,8,23,2013.64109589041,"GRBGBF582013823",2.9123,43.0618,-70.8311,,49.8,79,1,78,0,0,0,,0,21,0,17,2,0,2,0,0.18,3,0.618940743856973,0,3.76190476190476,0.80952380952381,0,0,,,,,"GRB GBF"
"GRB","GBF","6","1","L-Low Marsh",2013,8,23,2013.64109589041,"GRBGBF612013823",2.9123,43.0618,-70.8302,,4.1,33,31,2,0,0,0,,0,67,7,0,0,60,0,0,0.38,2,0.334811354066888,0,0.492537313432836,1,60,0,,,,,"GRB GBF"
"GRB","GBF","6","2","T-Transition",2013,8,23,2013.64109589041,"GRBGBF622013823",2.9123,43.0618,-70.8302,,6,8.08,6.06,2.02,0,0,0,,0,91.93,0,0,0,91.93,0,0,0.31307,6,0.807473927720282,0,0.087892962036332,1,25.25,0,,,,,"GRB GBF"
"GRB","GBF","6","3","T-Transition",2013,8,23,2013.64109589041,"GRBGBF632013823",2.9123,43.0618,-70.8302,,7,15.76,9.85,5.91,0,0,0,,0,84.24,0,0,0,84.24,0,0,0.3448,8,1.26778360449133,0,0.187084520417854,1,24.63,0,,,,,"GRB GBF"
"GRB","GBF","6","4","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF642013823",2.9123,43.0619,-70.8303,,24.1,0,0,0,0,0,0,,0,100,0,1,0,99,0,0,0,5,0.630313252431779,0,0,1,0,82.5,,,,,"GRB GBF"
"GRB","GBF","6","5","H-High Marsh",2013,8,23,2013.64109589041,"GRBGBF652013823",2.9123,43.0621,-70.8305,,44.1,1.96,1.96,0,0,0,0,,0,98.03,0,44.12,0,53.91,0,0,0.0196,5,1.18519484231517,0,0.0199938794246659,1,0,4.9,,,,,"GRB GBF"
"GRB","GBF","6","6","UE-Upland Edge",2013,8,23,2013.64109589041,"GRBGBF662013823",2.9123,43.0621,-70.8306,,57.1,15,5,0,0,0,10,,0,85,0,60,15,0,10,0,0.65,4,0.906903104498719,0,0.176470588235294,0.705882352941177,0,0,,,,,"GRB GBF"
"GRB","BC","1","1","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC112013830",2.9315,43.1348,-70.8871,,9.3,50,50,0,0,0,0,,0,50,0,0,0,50,0,0,0.5,1,0,0,1,1,50,0,,,,,"GRB BC"
"GRB","BC","1","2","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC122013830",2.9315,43.1347,-70.8874,,39.3,15,15,0,0,0,0,,0,85,0,0,0,85,0,0,0.15,1,0,0,0.176470588235294,1,85,0,,,,,"GRB BC"
"GRB","BC","1","3","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC132013830",2.9315,43.1346,-70.8878,,69.3,100,99.5,0.5,0,0,0,,0,0,0,0,0,0,0,0,0.995,0,0,0,Inf,,0,0,,,,,"GRB BC"
"GRB","BC","1","4","T-Transition",2013,8,30,2013.6602739726,"GRBBC142013830",2.9315,43.1346,-70.888,,89.8,40,38,2,0,0,0,,0,60,0,0,0,60,0,0,0.96,3,0.169249652027229,0,0.666666666666667,1,58,1,,,,,"GRB BC"
"GRB","BC","1","5","T-Transition",2013,8,30,2013.6602739726,"GRBBC152013830",2.9315,43.1346,-70.888,,90.8,12,9,3,0,0,0,,0,88,0,0,0,88,0,0,0.29,4,0.903066946945366,0,0.136363636363636,1,20,59,,,,,"GRB BC"
"GRB","BC","1","6","UE-Upland Edge",2013,8,30,2013.6602739726,"GRBBC162013830",2.9315,43.1345,-70.8881,,93.3,37.5,6,31.5,0,0,0,,0,62.5,0,5,0,55,2,0.5,0.66,7,1.14567256140773,0,0.6,0.96,0,0,,,,,"GRB BC"
"GRB","BC","2","1","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC212013830",2.9315,43.1359,-70.8883,,1,65,65,0,0,0,0,,0,35,0,0,0,35,0,0,0.65,1,0,0,1.85714285714286,1,35,0,,,,,"GRB BC"
"GRB","BC","2","2","T-Transition",2013,8,30,2013.6602739726,"GRBBC222013830",2.9315,43.136,-70.8884,,8.9,17,15,2,0,0,0,,0,83,0,0,0,83,0,0,0.91,3,0.339693405567061,0,0.204819277108434,1,76,5,,,,,"GRB BC"
"GRB","BC","2","3","T-Transition",2013,8,30,2013.6602739726,"GRBBC232013830",2.9315,43.136,-70.8884,,9.9,6.5,6,0.5,0,0,0,,0,93.5,0,0,0,93.5,0,0,0.29,2,0.55788589609619,0,0.0695187165775401,1,23,70.5,,,,,"GRB BC"
"GRB","BC","2","4","UE-Upland Edge",2013,8,30,2013.6602739726,"GRBBC242013830",2.9315,43.136,-70.8885,,16,58,50,8,0,0,0,,0,42,0,6,25,11,0,0,0.67,5,1.18208065097986,0,1.38095238095238,0.404761904761905,0,8,,,,,"GRB BC"
"GRB","BC","3","1","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC312013830",2.9315,43.1365,-70.8879,,8.7,15,15,0,0,0,0,,0,85,0,0,0,85,0,0,0.15,1,0,0,0.176470588235294,1,85,0,,,,,"GRB BC"
"GRB","BC","3","2","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC322013830",2.9315,43.1365,-70.8877,,28.7,12,12,0,0,0,0,,0,88,0,0,0,88,0,0,0.12,1,0,0,0.136363636363636,1,88,0,,,,,"GRB BC"
"GRB","BC","3","3","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC332013830",2.9315,43.1363,-70.8874,,48.7,47,45,2,0,0,0,,0,53,0,0,0,53,0,0,0.45,1,0,0,0.886792452830189,1,53,0,,,,,"GRB BC"
"GRB","BC","3","4","T-Transition",2013,8,30,2013.6602739726,"GRBBC342013830",2.9315,43.1363,-70.8873,,64,14,11,3,0,0,0,,0,86,0,0,0,86,0,0,0.88,3,0.371689740251504,0,0.162790697674419,1,77,0,,,,,"GRB BC"
"GRB","BC","3","5","T-Transition",2013,8,30,2013.6602739726,"GRBBC352013830",2.9315,43.1363,-70.8873,,65,16,14,2,0,0,0,,0,84,0,0,0,84,0,0,0.44,4,1.06253773620734,0,0.19047619047619,1,30,13,,,,,"GRB BC"
"GRB","BC","3","6","UE-Upland Edge",2013,8,30,2013.6602739726,"GRBBC362013830",2.9315,43.1363,-70.8872,,67.7,55,45,10,0,0,0,,0,45,0,15,5,23,2,0,0.83,6,1.41497124473845,0,1.22222222222222,0.844444444444444,0,18,,,,,"GRB BC"
"GRB","BC","4","1","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC412013830",2.9315,43.1373,-70.8873,,2.8,20,19,1,0,0,0,,0,80,0,0,0,80,0,0,0.19,1,0,0,0.25,1,80,0,,,,,"GRB BC"
"GRB","BC","4","2","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC422013830",2.9315,43.1373,-70.8873,,12.8,30,28,2,0,0,0,,0,70,0,0,0,70,0,0,0.28,1,0,0,0.428571428571429,1,70,0,,,,,"GRB BC"
"GRB","BC","4","3","L-Low Marsh",2013,8,30,2013.6602739726,"GRBBC432013830",2.9315,43.1373,-70.8875,,22.8,9,6,3,0,0,0,,0,91,0,0,0,91,0,0,0.06,1,0,0,0.0989010989010989,1,91,0,,,,,"GRB BC"
"GRB","BC","4","4","T-Transition",2013,8,30,2013.6602739726,"GRBBC442013830",2.9315,43.1374,-70.8874,,30.3,33,25,8,0,0,0,,0,67,0,0,0,67,0,0,0.92,1,0,0,0.492537313432836,1,67,0,,,,,"GRB BC"
"GRB","BC","4","5","T-Transition",2013,8,30,2013.6602739726,"GRBBC452013830",2.9315,43.1374,-70.8874,,31.3,38,30,8,0,0,0,,0,62,0,0,0,62,0,0,0.92,1,0,0,0.612903225806452,1,62,0,,,,,"GRB BC"
"GRB","BC","4","6","UE-Upland Edge",2013,8,30,2013.6602739726,"GRBBC462013830",2.9315,43.1374,-70.8876,,32.8,66.5,46.5,20,0,0,0,,0,33.5,0.5,3,0,30,0,0,0.8,3,0.377659327619408,0,1.98507462686567,1,0,0,,,,,"GRB BC"
"GRB","BC","5","1","H-High Marsh",2013,8,30,2013.6602739726,"GRBBC512013830",2.9315,43.139,-70.8874,,3.9,2,0,2,0,0,0,,0,98,0,0,0,98,0,0,0,4,0.188208242639334,0,0.0204081632653061,1,0,94.5,,,,,"GRB BC"
"GRB","BC","5","2","H-High Marsh",2013,8,30,2013.6602739726,"GRBBC522013830",2.9315,43.139,-70.8873,,13.9,2,0,2,0,0,0,,0,98,0,0,0.5,97.5,0,0,0,3,0.0640101548515088,0,0.0204081632653061,0.994897959183674,0,97,,,,,"GRB BC"
