Reserve,SiteID,Year,Vegetation_Zone,Region,Geomorphology,tidal_range,salinity,abiotic_cover,live_cover,halophyte,freshwater,EIR,invasive_cover,Richness,SWdiv,salt_ratio
WQB,Section 2,2019,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,33.189,66.814,66.7095,0,0.3500815,0,5.15,0.749425182,1
WQB,Section 2,2019,Up,Northeast,Back Barrier,Microtidal,Polyhaline,27.70333333,72.30333333,71.86666667,0,0.76965,0.033333333,8.666666667,0.807458137,1
WQB,Section 2,2020,Low,Northeast,Back Barrier,Microtidal,Polyhaline,60.36521739,39.63478261,38.34782609,0,0.036339565,0,1.52173913,0.146533866,1
WQB,Section 2,2020,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,15.634,84.3685,83.994,0,0.479118,0,5.4,0.779444208,1
WQB,Section 2,2020,Up,Northeast,Back Barrier,Microtidal,Polyhaline,31,69,66,0,0.743333333,1.666666667,6.333333333,0.928879501,1
WQB,Section 3,2011,Low,Northeast,Back Barrier,Microtidal,Polyhaline,62.32818182,37.67181818,33.34818182,0,0.043636364,0,2.272727273,0.355394438,1
WQB,Section 3,2011,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,22.10869565,77.89130435,71.1826087,0,0.277951304,0,3.956521739,0.772358294,1
WQB,Section 3,2011,Up,Northeast,Back Barrier,Microtidal,Polyhaline,31.36,68.638,53.988,5.512,0.61907,0,8.4,1.52546909,0.858847254
WQB,Section 3,2012,Low,Northeast,Back Barrier,Microtidal,Polyhaline,62.83181818,37.16818182,30.89545455,0,0.053454545,0,2.272727273,0.411270157,1
WQB,Section 3,2012,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,29.74826087,70.25217391,60.88913043,0,0.281594348,0,3.652173913,0.718434438,1
WQB,Section 3,2012,Up,Northeast,Back Barrier,Microtidal,Polyhaline,29.5,70.5,64.1,2.6,0.68,0,7.8,1.297970958,0.948745776
WQB,Section 3,2013,Low,Northeast,Back Barrier,Microtidal,Polyhaline,65.22727273,34.77545455,32.22,0,0.027272727,0,2.363636364,0.32171913,1
WQB,Section 3,2013,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,26.79521739,73.20695652,64.15826087,0,0.303170435,0,4.217391304,0.804487666,1
WQB,Section 3,2013,Up,Northeast,Back Barrier,Microtidal,Polyhaline,28.406,71.596,64.584,1.398,0.70417,0,7.2,1.364650037,0.968107314
WQB,Section 3,2014,Low,Northeast,Back Barrier,Microtidal,Polyhaline,68.40818182,31.59181818,26.86727273,0,0.03271,0,2.272727273,0.331539513,1
WQB,Section 3,2014,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,34.16695652,65.83521739,59.29652174,0,0.273126957,0,4.47826087,0.736404745,0.99994816
WQB,Section 3,2014,Up,Northeast,Back Barrier,Microtidal,Polyhaline,28.992,71.01,66.59,2,0.691888,0,7,1.360631238,0.970398895
WQB,Section 3,2015,Low,Northeast,Back Barrier,Microtidal,Polyhaline,66.57818182,33.42363636,33.42363636,0,0.0254,0,2,0.167456265,1
WQB,Section 3,2015,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,32.71521739,67.28869565,62.40391304,0,0.334106522,0,4.391304348,0.718004043,1
WQB,Section 3,2015,Up,Northeast,Back Barrier,Microtidal,Polyhaline,33.188,66.824,63.322,0.7,0.664152,0,7,1.357410408,0.974478222
WQB,Section 3,2016,Low,Northeast,Back Barrier,Microtidal,Polyhaline,60.43363636,39.57090909,35.76545455,0,0.050081818,0,2.272727273,0.396075216,1
WQB,Section 3,2016,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,26.88590909,73.11772727,67.04363636,0,0.385223636,0,4.045454545,0.649635289,1
WQB,Section 3,2016,Up,Northeast,Back Barrier,Microtidal,Polyhaline,41.118,58.89,54.192,1.2,0.585832,0,7.2,1.348789812,0.968245945
WQB,Section 3,2017,Low,Northeast,Back Barrier,Microtidal,Polyhaline,68.04363636,31.95818182,25.50363636,0,0.113497273,0,2.181818182,0.33495453,1
WQB,Section 3,2017,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,27.52434783,72.48,61.23434783,0,0.383344348,0,4.130434783,0.745544002,1
WQB,Section 3,2017,Up,Northeast,Back Barrier,Microtidal,Polyhaline,26.314,73.692,69.1,1,0.78362,0,6.6,1.377660936,0.980754602
WQB,Section 3,2019,Low,Northeast,Back Barrier,Microtidal,Polyhaline,60.82363636,39.17818182,30.23818182,0,0.115318182,0,2.363636364,0.407459042,1
WQB,Section 3,2019,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,30.54521739,69.4573913,59.6126087,0,0.407997826,0,4.260869565,0.624490102,1
WQB,Section 3,2019,Up,Northeast,Back Barrier,Microtidal,Polyhaline,15.48,84.524,77.88,0.618,0.859166,0.8,7.8,1.16283799,0.990404251
WQB,Section 3,2020,Low,Northeast,Back Barrier,Microtidal,Polyhaline,55.66666667,44.33333333,23.66666667,0,0,0,4,1.065318855,1
WQB,Section 3,2020,Mid,Northeast,Back Barrier,Microtidal,Polyhaline,34.3275,65.67583333,50.14,0,0.2391125,0,4.25,0.798686588,1
WQB,Section 3,2020,Up,Northeast,Back Barrier,Microtidal,Polyhaline,14.6,85.4,76.8,0.6,0.86,0,6.6,1.194224709,0.993451734
