"Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Total.unvegetated_slope","Bare_slope","Total.live.veg_slope","H.Halophyte_slope","EIR_slope","Richness_slope","SWdiv_slope","Salt_to_Total_slope","Spartina.alterniflora_slope","Juncus.roemerianus_slope","Wrack_slope","Other.Unvegetated_slope","B.Brackish_slope","F.Freshwater_slope","U.Upland_slope","Invasive_Cover_slope","Spartina.patens_slope","Dead_slope","Other.live.vegetation_slope","Water_slope","Salicornia.pacifica_slope","Rock_slope","Wood_slope","A.Algae_slope","tide_range_slope","temp_avg_slope","precip_sum_slope","Geomorphology","Tidal_Range","Salinity_category","SLR_since_1970","SLR_last19yrs","Latitude","NERR_Region","Region","NERRS_MARS","NERRs_Landscape_resiliency_condition_sum_quantile","NERRs_Landscape_resiliency_vulnerability_sum_quantile","NERRs_Landscape_UnvegVegEdge_ratio","NERRs_Landscape_Core_edge_ratio","NERRs_Landscape_%_Natural","NERRs_Landscape_tidal_range","NERRs_Landscape_Pct_MUC_below_MHHW","Criteria_for_site_not_met","SET_change","SET_deficit","proportion_low","proportion_midToHigh","proportion_uplandOrFresh","siteAvg_distance_to_water","siteAvg_orthometric_height","plotOrthometric_height","plotDistance_to_water"
"GND","spalt","2","8","Low",8.73098476284549,,-8.7309847628455,0,0.0873098476284549,-7.88946283373277e-17,0,0,-8.7309847628455,0,,8.73098476284549,0,0,-8.7309847628455,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.2003,130
"GND","spalt","2","9","Mid",6.26830039651916,,-6.26830039651917,0,0.0159656442074369,-1.57789256674655e-16,0.0301458495605151,0.022338009475252,-4.67173597577548,-1.59656442074369,,6.26830039651916,-1.59656442074369,0,-4.67173597577548,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.2056,148
"GND","spalt","3","1","Low",7.16706960843662,,-7.16706960843663,0,0.0716706960843662,0.145054626102582,0.0829705827715039,0.0405659595442539,-8.21497606031855,1.04790645188192,,7.16706960843662,1.04790645188192,0,-8.21497606031855,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.19229,16
"GND","spalt","3","2","Low",4.39628611143628,,-4.39628611143629,0,0.0439628611143628,0.0652949163412271,-0.0167694930658563,-0.0160023801614736,-3.16418160697794,-1.23210450445835,,4.39628611143628,-1.23210450445835,0,-3.16418160697794,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.14375,35
"GND","spalt","3","3","Low",4.21397614210477,,-4.21397614210478,0,0.0421397614210477,-7.88946283373277e-17,0,0,-4.21397614210478,0,,4.21397614210477,0,0,-4.21397614210478,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.04877,50
"GND","spalt","3","4","Low",6.98863145738785,,-6.98863145738785,0,0.0698863145738784,-0.0797338168749385,-0.0216229638085477,-0.073600446346097,-2.20460244489154,-4.78402901249631,,6.98863145738785,-4.78402901249631,0,-2.20460244489154,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.10605,66
"GND","spalt","3","5","Mid",11.3467702228908,,-11.3467702228908,0,0.120148732342747,0.0797597097613544,0.0203804814071507,-0.149916949676951,0.668103011383871,-12.0148732342747,,11.3467702228908,-12.0148732342747,0,0.668103011383871,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.17775,82
"GND","spalt","3","6","Mid",9.672009465813,,-9.67200946581301,0,0.105965524062972,0.22478844297752,0.0840874863825113,-0.0283093515801969,0.924542940484215,-10.5965524062972,,9.672009465813,-10.5965524062972,0,0.924542940484215,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.11073,97
"GND","spalt","3","7","Mid",7.76033259465233,,-7.76033259465233,0,0.0751155059521643,0.0797338168749383,0.0175234598137087,-0.00510669095449346,-0.248781999435889,-7.51155059521644,,7.76033259465233,-7.51155059521644,0,-0.248781999435889,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.12722,113
"GND","spalt","3","8","Mid",6.11432559869993,,-6.11432559869993,0,-0.00767069890746111,0.0797338168749383,-0.042493887766491,0.0931961765058211,-6.88139548944604,0.767069890746102,,6.11432559869993,0.767069890746102,0,-6.88139548944604,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.14754,128
"GND","spalt","3","9","Low",4.18998598499255,,-4.18998598499256,0,0.0418998598499255,0.0797338168749383,0.0087534874372129,0.082918472433833,-4.51269416428853,0.322708179295968,,4.18998598499255,0.322708179295968,0,-4.51269416428853,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Polyhaline",4.36,10.98,30.361762,"Gulf Coast","NA25",2.3,10,-7,3.34,4.46,65.57,0.46,0.16,,5.74,-1.38,0.592592592592593,0.407407407407407,0,82.6296296296296,0.173601111111111,0.18153,149
"GND","juro low","1","1","Low",2.99540988981337,,-2.99540988981337,0,0.0299540988981337,-0.226019686928565,-0.117992064748636,-0.137378353990191,0.340327606412616,-3.33573749622599,,2.99540988981337,-3.33573749622599,0,0.340327606412616,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,-0.05715,0
"GND","juro low","1","10","Low",10.6455124837835,,-10.6455124837835,0,0.106455124837835,-1.59951763171699e-16,0.104951906395354,-0.119009857907073,3.79734586775957,-14.4428583515431,,10.6455124837835,-14.4428583515431,0,3.79734586775957,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.14772,137
"GND","juro low","1","11","Low",8.89622804357075,,-8.89622804357075,0,0.0889622804357074,0.406802430308186,0.156111588423404,-0.051132708761114,1.74592325875306,-11.0066098938151,,8.89622804357075,-10.6421513023238,0,1.74592325875306,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.16744,155
"GND","juro low","1","12","Low",-1.45981392822496,,1.45981392822496,0,-0.0145981392822496,0.0270678435322285,0.00662972764162172,0.00180452290214857,1.39214431939439,0.0676696088305713,,-1.45981392822496,0.0676696088305713,0,1.39214431939439,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.12227,170
"GND","juro low","1","2","Mid",6.25562890277815,,-6.25562890277816,0,0.0625562890277815,-7.99758815858493e-17,0,-7.99758815858493e-17,0,-6.25562890277816,,6.25562890277815,-6.25562890277816,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.33096,12
"GND","juro low","1","3","Mid",10.2342568642785,,-10.2342568642785,0,0.107118078146422,0.371803123525085,0.0823418801818197,-0.0123836005808922,0.477550950363659,-11.0762664061335,,10.2342568642785,-10.7118078146422,0,0.477550950363659,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.33674,29
"GND","juro low","1","4","Low",10.3106331700878,,-10.3106331700878,0,0.103106331700878,0.0789770828230207,0.0642842952249491,-0.0258015312291113,0.482383681072856,-10.7930168511606,,10.3106331700878,-10.7930168511606,0,0.482383681072856,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.31355,45
"GND","juro low","1","5","Mid",9.19794886352454,,-9.19794886352454,0,0.0919794886352454,0.14578343659652,0.0300593857401962,-7.99758815858493e-17,0,-9.56240745501585,,9.19794886352454,-9.19794886352454,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.29736,61
"GND","juro low","1","6","Mid",12.1468854735006,,-12.1468854735006,0,0.125790136738225,0.172851280128748,0.0408602321749568,-0.011036209318768,0.432128200321871,-12.5790136738225,,12.1468854735006,-12.5790136738225,0,0.432128200321871,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.23112,76
"GND","juro low","1","7","Mid",12.1633668985019,,-12.163366898502,0,0.121633668985019,0.14578343659652,0.0326143899576389,-7.99758815858493e-17,0,-12.5278254899932,,12.1633668985019,-12.163366898502,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.2136,90
"GND","juro low","1","8","Mid",13.5036971943396,,-13.5036971943396,0,0.135036971943396,-7.99758815858493e-17,0,-7.99758815858493e-17,0,-13.5036971943396,,13.5036971943396,-13.5036971943396,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.24804,106
"GND","juro low","1","9","Mid",12.6960060603258,,-12.6960060603258,0,0.126960060603258,0.0270678435322285,0.00824584221731791,-7.99758815858493e-17,0,-12.7636756691564,,12.6960060603258,-12.6960060603258,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.23372,121
"GND","juro low","2","1","Mid",2.6296599881044,,-2.62965998810441,0,0.0367553714535616,-0.147021485814247,-0.0662421783777874,-0.122517904845206,1.04587715725177,-3.67553714535617,,2.6296599881044,-3.67553714535617,0,1.04587715725177,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,-0.02908,0
"GND","juro low","2","10","Mid",14.4220791833421,,-14.4220791833421,0,0.144220791833421,0.111064317801314,0.032903557265136,-7.99643954320617e-17,0,-14.6997399778454,,14.4220791833421,-14.4220791833421,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.19085,140
"GND","juro low","2","11","Mid",3.50799963112867,,-3.50799963112867,0,0.0154868105133411,-1.59928790864123e-16,-0.0329996657078866,-0.0237948458846054,-1.95931857979455,-1.54868105133412,,3.50799963112867,-1.54868105133412,0,-1.95931857979455,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.15206,153
"GND","juro low","2","2","Mid",7.60223897671135,,-7.60223897671136,0,0.0760223897671135,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-7.60223897671136,,7.60223897671135,-7.60223897671136,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.3163,15
"GND","juro low","2","3","Mid",3.42057297719055,,-3.42057297719055,0,0.0433884482887437,0.0789159607949085,0.0623975315947886,-0.0326854219593041,0.918271851683824,-4.33884482887438,,3.42057297719055,-4.33884482887438,0,0.918271851683824,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.28316,30
"GND","juro low","2","4","Mid",14.0623686724479,,-14.0623686724479,0,0.140623686724479,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-14.0623686724479,,14.0623686724479,-14.0623686724479,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.23985,47
"GND","juro low","2","5","Mid",11.0312795287078,,-11.0312795287079,0,0.113962211681183,0.291953311528393,0.0575728560386172,-0.00729883278820995,0.364941639410491,-11.7611628075288,,11.0312795287078,-11.3962211681183,0,0.364941639410491,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.28211,60
"GND","juro low","2","6","Mid",9.1947358253402,,-9.1947358253402,0,0.091947358253402,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-9.1947358253402,,9.1947358253402,-9.1947358253402,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.26449,78
"GND","juro low","2","7","Mid",11.3143033042262,,-11.3143033042263,0,0.113143033042263,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-11.3143033042263,,11.3143033042262,-11.3143033042263,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.25334,93
"GND","juro low","2","8","Mid",9.91174457077574,,-9.91174457077575,0,0.0991174457077574,0.234303726374662,0.0555144285092203,-7.99643954320617e-17,0,-10.4975038867124,,9.91174457077574,-9.91174457077575,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.26102,109
"GND","juro low","2","9","Mid",11.3377719471431,,-11.3377719471431,0,0.113377719471431,0.0883270706104654,0.0239533629014748,-7.99643954320617e-17,0,-11.5585896236693,,11.3377719471431,-11.3377719471431,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.2279,125
"GND","juro low","3","1","Mid",4.41240309744512,,-4.41240309744513,0,0.0367553714535616,-0.147021485814247,-0.097264010234071,-0.0918884286339043,-0.736865952088955,-3.67553714535617,,4.41240309744512,-3.67553714535617,0,-0.736865952088955,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.00635,0
"GND","juro low","3","10","Mid",2.58411137719341,,-2.58411137719342,0,0.0258411137719342,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-2.58411137719342,,2.58411137719341,-2.58411137719342,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.09254,142
"GND","juro low","3","11","Mid",2.22276721751427,,-2.22276721751427,0,0.0222276721751427,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-2.22276721751427,,2.22276721751427,-2.22276721751427,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.08459,158
"GND","juro low","3","12","Low",5.68775575559491,,-5.68775575559491,0,0.0568775575559491,0.20043621846183,0.122386642270713,-0.124968633528817,2.66425529242765,-8.48554787964153,,5.68775575559491,-8.35201104802257,0,2.66425529242765,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.12684,173
"GND","juro low","3","2","Mid",4.09526551795476,,-4.09526551795477,0,0.00440063406829752,-1.59928790864123e-16,-0.0905090987241864,0.0498282686700187,-3.65520211112502,-0.440063406829753,,4.09526551795476,-0.440063406829753,0,-3.65520211112502,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.30836,16
"GND","juro low","3","3","Mid",3.70450708586536,,-3.70450708586537,0,0.0355842641721097,-1.59928790864123e-16,0.0106375292612177,-0.00372693177067428,-0.146080668654379,-3.55842641721098,,3.70450708586536,-3.55842641721098,0,-0.146080668654379,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.25226,32
"GND","juro low","3","4","Mid",10.1670528776358,,-10.1670528776358,0,0.101670528776358,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-10.1670528776358,,10.1670528776358,-10.1670528776358,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.21589,47
"GND","juro low","3","5","Mid",10.0156362595646,,-10.0156362595646,0,0.100156362595646,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-10.0156362595646,,10.0156362595646,-10.0156362595646,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.22238,63
"GND","juro low","3","6","Mid",8.77224883403248,,-8.77224883403248,0,0.0877224883403248,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-8.77224883403248,,8.77224883403248,-8.77224883403248,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.22143,79
"GND","juro low","3","7","Mid",8.28678409443069,,-8.28678409443069,0,0.0828678409443068,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-8.28678409443069,,8.28678409443069,-8.28678409443069,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.23278,94
"GND","juro low","3","8","Mid",11.9671075956703,,-11.9671075956703,0,0.119671075956703,-7.99643954320617e-17,0,-7.99643954320617e-17,0,-11.9671075956703,,11.9671075956703,-11.9671075956703,0,0,0,0,,0,,,,,,-0.00236842105263155,0.0600994152046809,0.179751461988299,"Bay Front","Microtidal","Mesohaline",4.36,10.98,30.375463,"Gulf Coast","NA25",2.3,10,-4,2.28,3.98,98.17,0.46,0.18,,6.88,-2.52,0.171428571428571,0.828571428571429,0,82.5714285714286,0.202596,0.15197,109
