"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Region","Geomorphology","tidal_range","salinity","abiotic_cover_change","live_cover_change","halophyte_change","freshwater_change","EIR_change","invasive_cover_change","Richness_change","SWdiv_change","salt_ratio_change"
"589","GTM","40","A","1","Low","Southeast","Riverine","Microtidal","Oligohaline",3.12,-3.12,-3.12,0,0.03,0,-0.12,0,NA
"590","GTM","40","A","2","Low","Southeast","Riverine","Microtidal","Oligohaline",1.88,-1.88,-1.88,0,0.02,0,0,0,0
"591","GTM","40","A","3","Low","Southeast","Riverine","Microtidal","Oligohaline",-0.62,0.62,0.62,0,-0.01,0,0,0,0
"592","GTM","40","A","4","Low","Southeast","Riverine","Microtidal","Oligohaline",1.25,-1.25,-1.25,0,0.01,0,0,0,0
"593","GTM","40","A","5","Low","Southeast","Riverine","Microtidal","Oligohaline",-1.88,1.88,1.88,0,-0.02,0,0,0,0
"594","GTM","40","B","1","Low","Southeast","Riverine","Microtidal","Oligohaline",5.62,-5.62,-5.62,0,0.06,0,-0.12,0,NA
"595","GTM","40","B","2","Low","Southeast","Riverine","Microtidal","Oligohaline",-1.88,1.88,1.88,0,-0.02,0,0,0,0
"596","GTM","40","B","3","Low","Southeast","Riverine","Microtidal","Oligohaline",1.88,-1.88,-1.88,0,0.02,0,0,0,0
"597","GTM","40","B","4","Low","Southeast","Riverine","Microtidal","Oligohaline",1.88,-1.88,-1.88,0,0.02,0,0,0,0
"598","GTM","40","B","5","Low","Southeast","Riverine","Microtidal","Oligohaline",0,0,0,0,0,0,0,0,0
"599","GTM","40","C","1","Low","Southeast","Riverine","Microtidal","Oligohaline",3.12,-3.12,-3.12,0,0.03,0,-0.12,0,NA
"600","GTM","40","C","2","Low","Southeast","Riverine","Microtidal","Oligohaline",-0.62,0.62,0.62,0,-0.01,0,0,0,0
"601","GTM","40","C","3","Low","Southeast","Riverine","Microtidal","Oligohaline",1.25,-1.25,-1.25,0,0.01,0,0,0,0
"602","GTM","40","C","4","Low","Southeast","Riverine","Microtidal","Oligohaline",0,0,0,0,0,0,0,0,0
"603","GTM","40","C","5","Low","Southeast","Riverine","Microtidal","Oligohaline",0,0,0,0,0,0,0,0,0
"604","GTM","46","A","1","Low","Southeast","Riverine","Microtidal","Oligohaline",2.5,-2.5,-2.5,0,0.02,0,-0.12,0,NA
"605","GTM","46","A","2","Low","Southeast","Riverine","Microtidal","Oligohaline",-3.88,3.88,-1.12,0,-0.04,0,0.12,-0.04,0
"606","GTM","46","A","3","Low","Southeast","Riverine","Microtidal","Oligohaline",-5,5,0,0,-0.05,0,0.12,-0.01,0
"607","GTM","46","A","4","Low","Southeast","Riverine","Microtidal","Oligohaline",-6.25,6.25,-3.78,0,-0.06,0,-0.25,-0.12,0
"608","GTM","46","A","5","Low","Southeast","Riverine","Microtidal","Oligohaline",0,0,0,0,0,0,0,0,0
"609","GTM","46","B","1","Low","Southeast","Riverine","Microtidal","Oligohaline",2.5,-2.5,-2.5,0,0.02,0,-0.12,0,NA
"610","GTM","46","B","2","Low","Southeast","Riverine","Microtidal","Oligohaline",3.25,-3.25,1.75,0,0.03,0,0.12,0.11,0
"611","GTM","46","B","3","Low","Southeast","Riverine","Microtidal","Oligohaline",-6.25,6.25,0,0,-0.06,0,0,-0.01,0
"612","GTM","46","B","4","Low","Southeast","Riverine","Microtidal","Oligohaline",1.88,-1.88,-3.12,0,0.02,0,-0.12,-0.07,0
"613","GTM","46","B","5","Low","Southeast","Riverine","Microtidal","Oligohaline",-5.62,5.62,1.25,0,-0.06,0,0.12,0.02,0
"614","GTM","46","C","1","Low","Southeast","Riverine","Microtidal","Oligohaline",1.88,-1.88,-1.88,0,0.02,0,-0.12,0,NA
"615","GTM","46","C","2","Low","Southeast","Riverine","Microtidal","Oligohaline",4.5,-4.5,2.38,0,0.04,0,0,0.07,0
"616","GTM","46","C","3","Low","Southeast","Riverine","Microtidal","Oligohaline",3.25,-3.25,0.5,0,0.03,0,0,0.06,0
"617","GTM","46","C","4","Low","Southeast","Riverine","Microtidal","Oligohaline",0,0,-3.12,0,0,0,0,0.02,0
"618","GTM","46","C","5","Low","Southeast","Riverine","Microtidal","Oligohaline",3.12,-3.12,1.88,0,0.03,0,0.12,0.08,0
"619","GTM","46","Lower","1","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","GTM","46","Lower","10","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","GTM","46","Lower","11","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","GTM","46","Lower","12","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","GTM","46","Lower","13","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","GTM","46","Lower","14","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","GTM","46","Lower","15","Mid","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","GTM","46","Lower","2","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","GTM","46","Lower","3","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","GTM","46","Lower","4","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","GTM","46","Lower","5","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","GTM","46","Lower","6","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","GTM","46","Lower","7","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","GTM","46","Lower","8","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","GTM","46","Lower","9","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","GTM","46","Middle","1","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","GTM","46","Middle","10","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","GTM","46","Middle","11","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","GTM","46","Middle","12","Mid","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","GTM","46","Middle","2","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","GTM","46","Middle","3","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","GTM","46","Middle","4","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","GTM","46","Middle","5","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","GTM","46","Middle","6","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","GTM","46","Middle","7","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","GTM","46","Middle","8","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","GTM","46","Middle","9","Low","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","GTM","46","Upper","1","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","GTM","46","Upper","10","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","GTM","46","Upper","11","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","GTM","46","Upper","12","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","GTM","46","Upper","13","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","GTM","46","Upper","14","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","GTM","46","Upper","2","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","GTM","46","Upper","3","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","GTM","46","Upper","4","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","GTM","46","Upper","5","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","GTM","46","Upper","6","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","GTM","46","Upper","7","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","GTM","46","Upper","8","Up","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","GTM","46","Upper","9","Mid","Southeast","Riverine","Microtidal","Oligohaline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","JAC","Central Segment","4","1","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-0.5,0.5,0.5,NA,-0.01,0,-0.1,-0.03,0
"661","JAC","Central Segment","4","10","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-2.5,2.5,2.5,NA,-0.03,0,0.1,0,0
"662","JAC","Central Segment","4","2","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-2.5,2.5,2.5,NA,-0.03,0,-0.1,-0.03,0
"663","JAC","Central Segment","4","3","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1.5,1.5,1.5,NA,-0.03,0,0,0,0
"664","JAC","Central Segment","4","4","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-3,3,3,NA,-0.03,0,0,0,0
"665","JAC","Central Segment","4","5","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,0,0,0
"666","JAC","Central Segment","4","6","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-3,3,3,NA,-0.03,0,0,0,0
"667","JAC","Central Segment","4","7","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1,1,1,NA,-0.01,0,0,0,0
"668","JAC","Central Segment","4","8","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-0.5,0.5,0.5,NA,0,0,0,0,0
"669","JAC","Central Segment","4","9","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",0,0,0,NA,0,0,0,0,0
"670","JAC","Central Segment","5","1","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-2,2,2,NA,-0.02,0,-0.2,-0.1,0
"671","JAC","Central Segment","5","10","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",0,0,0,NA,0,0,0,0,0
"672","JAC","Central Segment","5","2","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1.5,1.5,1.5,NA,-0.03,0,0,0,0
"673","JAC","Central Segment","5","3","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-5.5,5.5,5.5,NA,-0.05,0,0,0,0
"674","JAC","Central Segment","5","4","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-0.01,0.01,0.01,NA,0,0,0.1,0,0
"675","JAC","Central Segment","5","5","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-2.5,2.5,2.5,NA,-0.03,0,0,0,0
"676","JAC","Central Segment","5","6","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-3,3,3,NA,-0.03,0,0,0,0
"677","JAC","Central Segment","5","7","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-3.5,3.5,3.5,NA,-0.03,0,0,0,0
"678","JAC","Central Segment","5","8","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1,1,1,NA,-0.01,0,0,0,0
"679","JAC","Central Segment","5","9","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,-0.1,-0.02,0
"680","JAC","Central Segment","6","1","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",0.5,-0.5,-0.5,NA,0,0,0.1,0,0
"681","JAC","Central Segment","6","10","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",5.49,-5.49,-5.49,NA,0.05,0,0.1,0,0
"682","JAC","Central Segment","6","2","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1.5,1.5,1.5,NA,-0.02,0,0,0,0
"683","JAC","Central Segment","6","3","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,0,0,0
"684","JAC","Central Segment","6","4","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",3.5,-3.5,-3.5,NA,0.03,0,0,0,0
"685","JAC","Central Segment","6","5","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",3,-3,-3,NA,0.03,0,0,0,0
"686","JAC","Central Segment","6","6","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",2.5,-2.5,-2.5,NA,0.03,0,-0.1,-0.02,0
"687","JAC","Central Segment","6","7","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",2.5,-2.49,-2.49,NA,0.02,0,0.1,0,0
"688","JAC","Central Segment","6","8","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1.5,-1.5,-1.5,NA,0.04,0,0,0,0
"689","JAC","Central Segment","6","9","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1,1,1,NA,0.04,0,0,0,0
"690","JAC","South Segment","7","1","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,-0.2,-0.06,0
"691","JAC","South Segment","7","10","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",0,0,0,NA,0,0,0,0,NA
"692","JAC","South Segment","7","2","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",3.5,-3.5,-3.5,NA,0.04,0,0,0,0
"693","JAC","South Segment","7","3","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,0,0,0
"694","JAC","South Segment","7","4","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-0.5,0.5,0.5,NA,0,0,0,0,0
"695","JAC","South Segment","7","5","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-3,3,3,NA,-0.03,0,0.1,0,NA
"696","JAC","South Segment","7","6","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-5,5,5,NA,-0.05,0,0.1,0,NA
"697","JAC","South Segment","7","7","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,0.1,0.06,0
"698","JAC","South Segment","7","8","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-4,4,4,NA,-0.04,0,0,0,0
"699","JAC","South Segment","7","9","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",0,0,0,NA,0,0,0,0,NA
"700","JAC","South Segment","8","1","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",6,-6,-6,NA,0.06,0,0,0,0
"701","JAC","South Segment","8","10","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",7,-7,-7,NA,0.07,0,-0.2,-0.03,NA
"702","JAC","South Segment","8","2","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",2,-2,-2,NA,0.02,0,-0.1,-0.02,0
"703","JAC","South Segment","8","3","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1.99,-1.99,-1.99,NA,0.02,0,0.1,-0.02,0
"704","JAC","South Segment","8","4","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-0.5,0.5,0.5,NA,0,0,0,0,0
"705","JAC","South Segment","8","5","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-2,2,2,NA,0.02,0,0,0,0
"706","JAC","South Segment","8","6","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-2.5,2.5,2.5,NA,0,0,0,0,0
"707","JAC","South Segment","8","7","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1,1,1,NA,0.03,0,0.1,0,0
"708","JAC","South Segment","8","8","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-2,2,2,NA,-0.02,0,-0.1,-0.04,0
"709","JAC","South Segment","8","9","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-0.5,0.5,0.5,NA,0,0,-0.1,-0.03,0
"710","JAC","South Segment","9","1","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",3.5,-3.5,-3.5,NA,0.03,0,-0.1,0,NA
"711","JAC","South Segment","9","10","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-4.5,4.5,4.5,NA,-0.04,0,0.1,0,NA
"712","JAC","South Segment","9","2","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1.5,1.5,1.5,NA,-0.02,0,0.1,0,0
"713","JAC","South Segment","9","3","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,0,0,0
"714","JAC","South Segment","9","4","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",0.5,-0.5,-0.5,NA,0.01,0,0,0,0
"715","JAC","South Segment","9","5","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-2,2,2,NA,-0.02,0,-0.1,-0.04,0
"716","JAC","South Segment","9","6","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,0.1,0,0
"717","JAC","South Segment","9","7","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-3,3,3,NA,-0.03,0,0.1,0,0
"718","JAC","South Segment","9","8","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",-1.5,1.5,1.5,NA,-0.02,0,0,0,0
"719","JAC","South Segment","9","9","Low","Mid-Atlantic","Bay Front","Microtidal","Oligohaline",1,-1,-1,NA,0.01,0,0,0,0
"720","KAC","BS","BS-T10","BS26","Mid","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,0,8.49,0,NA,0.2,0.04,-0.09
"721","KAC","BS","BS-T10","BS27","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,7,0,0.03,NA,0.2,0.06,0
"722","KAC","BS","BS-T10","BS28","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,0,0,0.01,NA,0.1,0.06,0
"723","KAC","BS","BS-T10","BS29","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.86,0.86,0.86,0,0.02,NA,0,0.02,0
"724","KAC","BS","BS-T10","BS30","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,-0.28,0,-0.06,NA,0.2,0.05,0
"725","KAC","BS","BS-T10","BS64","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0.06,-0.06,-0.06,0,0.01,NA,0.2,0.06,0
"726","KAC","BS","BS-T11","BS32","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-2.5,2.5,2.5,0,-0.03,NA,0.3,0.05,0
"727","KAC","BS","BS-T11","BS33","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-8.5,8.5,8.5,0,0.02,NA,0.2,0.01,0
"728","KAC","BS","BS-T11","BS34","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",1.46,-1.46,-1.46,0,0,NA,-0.2,-0.02,0
"729","KAC","BS","BS-T11","BS35","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.02,0.02,0.02,0,0,NA,0.2,0.07,NA
"730","KAC","BS","BS-T12","BS36","Up","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,0,1.69,0,NA,-0.4,-0.08,0
"731","KAC","BS","BS-T12","BS37","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,2.86,0,0,NA,0.2,0.08,0
"732","KAC","BS","BS-T12","BS38","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",2.1,-2.1,-2.1,0,0,NA,0.1,0.06,0
"733","KAC","BS","BS-T12","BS39","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-3.55,3.55,3.55,0,0,NA,0.4,0.08,0
"734","KAC","BS","BS-T12","BS40","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",2.24,-2.24,-2.24,0,0.02,NA,0,0.05,0
"735","KAC","BS","BS-T13","BS42","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,0,0,0.06,NA,0.1,0.08,0
"736","KAC","BS","BS-T13","BS43","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0.5,-0.5,-0.5,0,0,NA,-0.1,0,NA
"737","KAC","BS","BS-T13","BS44","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0.9,-0.9,-0.9,0,0,NA,0,0.02,0
"738","KAC","BS","BS-T13","BS45","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-3.5,3.5,3.5,0,0.02,NA,0.5,0.14,NA
"739","KAC","BS","BS-T14","BS46","Up","West Coast","Back Barrier","Macrotidal","Oligohaline",-1,1,0,0.38,0,NA,0.4,0.08,0
"740","KAC","BS","BS-T14","BS47","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-5.55,5.55,5.55,0,0.04,NA,-0.2,0.02,0
"741","KAC","BS","BS-T14","BS48","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,0,0,-0.02,NA,0.1,0.04,0
"742","KAC","BS","BS-T14","BS49","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-7.99,7.99,7.99,0,0.02,NA,0.4,0.16,0
"743","KAC","BS","BS-T14","BS50","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-2.23,2.23,2.23,0,0,NA,0.2,0.04,NA
"744","KAC","BS","BS-T14","BS51","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,2.05,0,-0.03,NA,-0.1,-0.08,0
"745","KAC","BS","BS-T15","BS52","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,0,0,0,NA,0,0,0
"746","KAC","BS","BS-T15","BS53","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.5,0.5,0.5,0,0.02,NA,0.3,0.05,0
"747","KAC","BS","BS-T15","BS54","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-2,2,2,0,-0.01,NA,-0.1,0,0
"748","KAC","BS","BS-T15","BS55","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0.09,-0.09,-0.09,0,0,NA,0,0,0
"749","KAC","BS","BS-T15","BS56","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-3.36,3.37,2.11,0,0,NA,-0.1,0,0
"750","KAC","BS","BS-T16","BS58","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",2.95,-2.95,-2.38,0,0,NA,-0.1,-0.07,0
"751","KAC","BS","BS-T2","BS03","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",4.49,-4.49,-4.49,0,0,NA,0,0,0
"752","KAC","BS","BS-T2","BS14","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-5.3,5.3,5.3,0,0,NA,0.4,0.12,NA
"753","KAC","BS","BS-T3","BS04","Mid","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,2.18,0,0,NA,0.2,0.01,0
"754","KAC","BS","BS-T4","BS07","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",1.5,-1.5,-1.5,0,0.02,NA,0.4,0.06,0
"755","KAC","BS","BS-T5","BS10","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",2.2,-2.2,-2.2,0,0,NA,0,0.06,0
"756","KAC","BS","BS-T5","BS11","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-3.56,3.56,3.56,0,0,NA,0.2,0.01,0
"757","KAC","BS","BS-T5","BS68","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-6.62,6.62,6.62,0,0,NA,-0.2,-0.03,0
"758","KAC","BS","BS-T5","BS69","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.99,0.99,0.99,0,0,NA,0.3,0.12,0
"759","KAC","BS","BS-T6","BS13","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.52,0.52,0.52,0,0,NA,0.3,0.02,NA
"760","KAC","BS","BS-T6","BS65","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-3.42,3.42,3.42,0,0.01,NA,0.1,0.1,0
"761","KAC","BS","BS-T6","BS66","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-1.6,1.6,1.6,0,0,NA,0.3,0.07,0
"762","KAC","BS","BS-T6","BS67","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0.09,-0.09,-0.09,0,0,NA,0,0.06,0
"763","KAC","BS","BS-T7","BS16","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",1.51,-1.51,-1.51,0,0,NA,0.1,0.04,0
"764","KAC","BS","BS-T7","BS17","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0.23,-0.24,-0.24,0,0,NA,-0.2,-0.03,0
"765","KAC","BS","BS-T7","BS59","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0.49,-0.49,-0.49,0,0,NA,-0.1,-0.02,0
"766","KAC","BS","BS-T7","BS60","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-5.99,5.99,5.99,0,0.01,NA,0.1,0.07,0
"767","KAC","BS","BS-T7","BS61","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",2.46,-2.45,-2.45,0,0.01,NA,0,0.07,0
"768","KAC","BS","BS-T8","BS18","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,-1.32,0,0,NA,0.1,0.01,0
"769","KAC","BS","BS-T8","BS19","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.35,0.34,0.34,0,0.02,NA,-0.1,0,0
"770","KAC","BS","BS-T8","BS20","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.02,0.02,0.02,0,0,NA,0.1,-0.02,0
"771","KAC","BS","BS-T8","BS21","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",1,-1,-1,0,0,NA,0.1,0.05,0
"772","KAC","BS","BS-T9","BS22","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,-3.94,0,0.03,NA,-0.33,-0.09,0
"773","KAC","BS","BS-T9","BS23","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.66,0.66,0.66,0,0.01,NA,0.2,0.08,0
"774","KAC","BS","BS-T9","BS24","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",0,0,0,0,-0.04,NA,0.2,0.04,0
"775","KAC","BS","BS-T9","BS25","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-0.5,0.5,0.5,0,0.05,NA,0.2,0,0
"776","KAC","BS","BS-T9","BS62","Low","West Coast","Back Barrier","Macrotidal","Oligohaline",-6.12,6.12,6.12,0,0.03,NA,0,0.01,0
