"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","abiotic_cover","live_cover","halophyte","freshwater","EIR","invasive_cover","Richness","SWdiv","salt_ratio","Region","Geomorphology","tidal_range","salinity"
"3212","GRB","BC","3","5","Mid",2019,14.5,85.5,85.5,0,0.99,0,2,0.035899028,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3213","GRB","BC","3","6","Up",2019,46,54,38,2,0.4,0,6,1.388148822,0.722222222,"Northeast","Riverine","Mesotidal","Polyhaline"
"3214","GRB","BC","4","1","Low",2019,34,66,66,0,0.34,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3215","GRB","BC","4","2","Low",2019,8,92,92,0,0.08,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3216","GRB","BC","4","3","Low",2019,30,70,70,0,0.3,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3217","GRB","BC","4","4","Mid",2019,40,60,60,0,0.98,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3218","GRB","BC","4","5","Mid",2019,88,12,12,0,0.97,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3219","GRB","BC","4","6","Up",2019,83,17,15,0,0.795,0,4,0.484530648,0.970588235,"Northeast","Riverine","Mesotidal","Polyhaline"
"3220","GRB","BC","5","1","Mid",2019,1,99,99,0,0.015,0,2,0.056465174,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3221","GRB","BC","5","2","Mid",2019,3.5,96.5,96.5,0,0.005,0,2,0.032435726,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3222","GRB","BC","5","3","Mid",2019,1,99,99,0,0,0,2,0.056465174,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3223","GRB","BC","5","4","Mid",2019,32,68,35,0,0.3,0,5,1.228190816,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3224","GRB","BC","5","5","Up",2019,44.78,55.24,9.95,19.91,0.74615,0.5,11,1.990008495,0.630521361,"Northeast","Riverine","Mesotidal","Polyhaline"
"3225","GRB","BC","6","1","Mid",2019,15.08,84.93,76.39,0,0.05029,0,7,1.224369148,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3226","GRB","BC","6","2","Mid",2019,60,40,0,0,0.05,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3227","GRB","BC","6","3","Up",2019,20,80,62,15.5,0.625,2,6,0.940294179,0.78125,"Northeast","Riverine","Mesotidal","Polyhaline"
"3228","GRB","GBF","3","1","Low",2019,50,50,50,0,0.25,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3229","GRB","GBF","3","2","Mid",2019,10,90,90,0,1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3230","GRB","GBF","3","3","Mid",2019,8,92,92,0,0.995,0,2,0.03376203,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3231","GRB","GBF","3","4","Mid",2019,0,100,100,0,0,0,4,0.337619127,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3232","GRB","GBF","3","5","Mid",2019,41,59,59,0,0.38,0,3,0.774064518,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3233","GRB","GBF","3","6","Up",2019,60,40,5,0,0.1,0,3,0.939318546,0.125,"Northeast","Riverine","Mesotidal","Polyhaline"
"3234","GRB","GBF","5","0","Low",2019,50,50,50,0,0.5,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3235","GRB","GBF","5","2","Mid",2019,20,80,80,0,1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3236","GRB","GBF","5","3","Mid",2019,10,90,90,0,1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3237","GRB","GBF","5","4","Mid",2019,10,90,90,0,0,0,4,0.882215116,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3238","GRB","GBF","5","5","Mid",2019,70,30,30,0,0,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3239","GRB","GBF","5","6","Mid",2019,40,60,60,0,0,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3240","GRB","GBF","5","7","Mid",2019,85,15,0,15,0.85,0,1,0,0,"Northeast","Riverine","Mesotidal","Polyhaline"
"3241","GRB","GBF","5","8","Up",2019,26.26,73.75,0,0,0.64654,0,5,0.607872205,0.849355932,"Northeast","Riverine","Mesotidal","Polyhaline"
"3242","GRB","GBF","6","1","Low",2019,20,80,80,0,0.2,0,2,0.296715257,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3243","GRB","GBF","6","2","Mid",2019,10,90,90,0,0.9,0,2,0.348832096,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3244","GRB","GBF","6","3","Mid",2019,20,80,80,0,0.6,0,6,1.220244048,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3245","GRB","GBF","6","4","Mid",2019,2,98,98,0,0,0,3,0.524177388,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3246","GRB","GBF","6","5","Mid",2019,4.04,95.97,87.89,0,0,0,6,0.732189188,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3247","GRB","GBF","6","6","Up",2019,48,52,0,2,0.69,0,5,0.687598083,0.846153846,"Northeast","Riverine","Mesotidal","Polyhaline"
"3248","GRB","GBF","1","1","Low",2019,99.5,0.5,0.5,0,0.095,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3249","GRB","GBF","1","2","Mid",2019,11,89,89,0,0.96,0,2,0.06160671,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3250","GRB","GBF","1","3","Mid",2019,9,91,91,0,0.965,0,3,0.139590862,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3251","GRB","GBF","1","4","Mid",2019,4,96,96,0,0.22,0,4,1.372340447,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3252","GRB","GBF","1","5","Mid",2019,2,98,98,0,0,0,4,0.721404112,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3253","GRB","GBF","1","6","Mid",2019,21,79,77,0,0.01,0,6,1.574192531,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3254","GRB","GBF","1","7","Up",2019,26.87,73.15,11.95,7.96,0.18416,0,6,1.172856264,0.251811347,"Northeast","Riverine","Mesotidal","Polyhaline"
"3255","GRB","GBF","2","1","Low",2019,40,60,60,0,0.4,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3256","GRB","GBF","2","2","Mid",2019,10.5,89.5,89.5,0,0.99,0,2,0.034550767,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3257","GRB","GBF","2","3","Mid",2019,5,95,95,0,0.55,0,4,1.148849199,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3258","GRB","GBF","2","4","Mid",2019,1,99,99,0,0,0,2,0.649607734,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3259","GRB","GBF","2","5","Mid",2019,18,82,82,0,0.445,0,6,1.156655047,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3260","GRB","GBF","2","6","Up",2019,87,13,0,12.5,0.77,0,3,0.324508387,0,"Northeast","Riverine","Mesotidal","Polyhaline"
"3261","GRB","GBF","4","1","Low",2019,96.5,3.5,3.5,0,0.815,0,2,0.410116318,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3262","GRB","GBF","4","2","Mid",2019,75,25,25,0,0.8,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3263","GRB","GBF","4","3","Mid",2019,45,55,55,0,0.95,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3264","GRB","GBF","4","4","Mid",2019,3,97,97,0,0.145,0,3,0.415807416,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3265","GRB","GBF","4","5","Mid",2019,8,92,92,0,0.495,0,5,0.989735449,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3266","GRB","GBF","4","6","Up",2019,64,36,0,29.5,0.325,0,6,1.262284991,0.013888889,"Northeast","Riverine","Mesotidal","Polyhaline"
"3267","GRB","GBF","1","1","Low",2020,64.68,35.33,34.83,0,0.42286,0,2,0.074310358,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3268","GRB","GBF","1","2","Mid",2020,19,81,81,0,0.96,0,2,0.066521614,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3269","GRB","GBF","1","3","Mid",2020,22,78,78,0,0.86,0,2,0.429323022,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3270","GRB","GBF","1","4","Mid",2020,21,79,79,0,0.24,0,4,0.81871166,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3271","GRB","GBF","1","5","Mid",2020,20,80,80,0,0,0,3,0.07586122,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3272","GRB","GBF","1","6","Mid",2020,5.97,94.04,94.04,0,0.0199,0,6,1.407215012,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3273","GRB","GBF","1","7","Up",2020,23.88,76.13,5.98,3.98,0.12449,0,6,0.812857883,0.163536057,"Northeast","Riverine","Mesotidal","Polyhaline"
"3274","GRB","GBF","2","1","Low",2020,20,80,80,0,0.2,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3275","GRB","GBF","2","2","Mid",2020,9,91,91,0,0.995,0,2,0.034072826,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3276","GRB","GBF","2","3","Mid",2020,10,90,90,0,0.805,0,4,0.670163952,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3277","GRB","GBF","2","4","Mid",2020,0,100,100,0,0,0,3,0.529379477,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3278","GRB","GBF","2","5","Mid",2020,23,77,77,0,0.23,0,5,1.243999358,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3279","GRB","GBF","2","6","Up",2020,94,6,0,6,0.39,0,1,0,0,"Northeast","Riverine","Mesotidal","Polyhaline"
"3280","GRB","GBF","4","1","Low",2020,35,65,55,0,0.25,0,4,1.031767111,0.923076923,"Northeast","Riverine","Mesotidal","Polyhaline"
"3281","GRB","GBF","4","2","Mid",2020,34,66,66,0,0.94,0,2,0.078515764,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3282","GRB","GBF","4","3","Mid",2020,30,70,70,0,0.7,0,3,0.955699891,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3283","GRB","GBF","4","4","Mid",2020,10,90,90,0,0.2,0,3,0.729842919,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3284","GRB","GBF","4","5","Mid",2020,10,90,90,0,0.57,0,4,1.058425619,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3285","GRB","GBF","4","6","Up",2020,70,30,0,29,0.4,0,4,0.950963632,0,"Northeast","Riverine","Mesotidal","Polyhaline"
"3286","GRB","GBF","6","1","Low",2020,40,60,60,0,0.35,0,2,0.562335145,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3287","GRB","GBF","6","2","Mid",2020,67,33,33,0,0.35,0,3,1.063715553,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3288","GRB","GBF","6","3","Mid",2020,39.81,60.22,59.72,0,0.29851,0,5,1.114476663,0.991697111,"Northeast","Riverine","Mesotidal","Polyhaline"
"3289","GRB","GBF","6","4","Mid",2020,7,93,93,0,0,0,2,0.441803348,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3290","GRB","GBF","6","5","Mid",2020,2,98,93,0,0,0,4,0.525687912,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3291","GRB","GBF","6","6","Up",2020,32.66,67.35,0,2.04,0.59184,0,5,0.983047223,0.636377134,"Northeast","Riverine","Mesotidal","Polyhaline"
"3292","GRB","GBF","3","1","Low",2020,85,15,15,0,0.15,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3293","GRB","GBF","3","2","Mid",2020,34,66,63,0,0.96,0,2,0.184907399,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3294","GRB","GBF","3","3","Mid",2020,45,55,55,0,0.97,0,2,0.156210171,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3295","GRB","GBF","3","4","Mid",2020,0,100,100,0,0,0,3,0.254001195,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3296","GRB","GBF","3","5","Mid",2020,45,55,55,0,0.42,0,2,0.585952618,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3297","GRB","GBF","3","6","Up",2020,55.5,44.5,2.5,0,0.145,0,3,0.853303812,0.056179775,"Northeast","Riverine","Mesotidal","Polyhaline"
"3298","GRB","GBF","5","0","Low",2020,55,45,45,0,0.5,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3299","GRB","GBF","5","2","Mid",2020,20,80,80,0,1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3300","GRB","GBF","5","3","Mid",2020,50,50,50,0,0.93,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3301","GRB","GBF","5","4","Mid",2020,2,98,98,0,0,0,3,0.483215119,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3302","GRB","GBF","5","5","Mid",2020,39.8,60.2,60.2,0,0,0,2,0.04806192,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3303","GRB","GBF","5","6","Mid",2020,80,20,20,0,0.05,0,2,0.116906849,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3304","GRB","GBF","5","7","Mid",2020,100,0,0,0,0.8,0,0,0,NA,"Northeast","Riverine","Mesotidal","Polyhaline"
"3305","GRB","GBF","5","8","Up",2020,38,62,0,0,0.33,0,3,0.813293461,0.483870968,"Northeast","Riverine","Mesotidal","Polyhaline"
"3306","GRB","SP","1","1","Low",2020,14,86,86,0,0.12,0,3,0.167045858,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3307","GRB","SP","1","2","Mid",2020,10,90,90,0,0.61,0,3,0.933823852,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3308","GRB","SP","1","3","Mid",2020,11,89,89,0,0.55,0,4,1.216871077,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3309","GRB","SP","1","4","Mid",2020,57,43,43,0,0.575,0,2,0.063354775,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3310","GRB","SP","1","5","Mid",2020,70,30,29.5,0,0,0,5,0.951625643,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3311","GRB","SP","1","6","Up",2020,21.28,78.72,1.59,76.07,0.1861,1.06,7,1.33664668,0.033663618,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3312","GRB","SP","2","1","Low",2020,17,83,83,0,0.07,0,1,0,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3313","GRB","SP","2","2","Mid",2020,25,75,75,0,0.8,0,1,0,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3314","GRB","SP","2","3","Mid",2020,50.5,49.5,49.5,0,0.245,0,2,0.670477649,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3315","GRB","SP","2","4","Mid",2020,1,99,99,0,0.505,0,2,0.693147181,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3316","GRB","SP","2","5","Mid",2020,76,24,24,0,0.07,0,3,0.566085739,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3317","GRB","SP","2","6","Mid",2020,47,53,28,0,0,17,7,1.65139407,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3318","GRB","SP","2","7","Up",2020,24,76,25,8,0.67,0,7,1.499568774,0.828947368,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3319","GRB","SP","3","1","Low",2020,84.5,15.5,0,0,0.97,0,2,0.142505867,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3320","GRB","SP","3","2","Mid",2020,59.5,40.5,30.5,10,0.74,0,4,1.093406326,0.75308642,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3321","GRB","SP","3","3","Mid",2020,44.78,55.23,55.23,0,0.44776,0,4,0.698749206,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3322","GRB","SP","3","4","Mid",2020,7.96,92.05,92.05,0,0.36816,0,3,0.703973716,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3323","GRB","SP","3","5","Mid",2020,18,82,82,0,0.07,0,4,0.595218422,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3324","GRB","SP","3","6","Mid",2020,8,92,82.5,1.5,0.05,3,6,0.595590733,0.983695652,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3325","GRB","SP","3","7","Up",2020,19.5,80.5,8,21,0.375,18,12,1.960665281,0.428571429,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3326","GRB","SP","4","1","Low",2020,55,45,30,0,0.68,0,2,0.636514168,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3327","GRB","SP","4","2","Mid",2020,3,97,97,0,1,0,1,0,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3328","GRB","SP","4","3","Mid",2020,0,100,100,0,1,0,1,0,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3329","GRB","SP","4","4","Mid",2020,35,65,65,0,0.54,0,3,0.655681625,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3330","GRB","SP","4","5","Mid",2020,50,50,50,0,0,0,4,0.669425075,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3331","GRB","SP","4","6","Mid",2020,7,93,93,0,0.02,0,5,1.399537583,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3332","GRB","SP","4","7","Mid",2020,3,97,96,0,0,0,5,1.249344649,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3333","GRB","SP","4","8","Up",2020,23,77,1,0,0.82,0,3,0.138459857,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3334","GRB","BC","1","1","Low",2020,17,83,83,0,0.17,0,2,0.1554916,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3335","GRB","BC","1","2","Low",2020,51.5,48.5,43.5,0,0.56,0,3,0.950608232,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3336","GRB","BC","1","3","Low",2020,42.5,57.5,35,0,0.65,0,3,0.711027686,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3337","GRB","BC","1","4","Mid",2020,60,40,40,0,0.65,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3338","GRB","BC","1","5","Mid",2020,74,26,26,0,0.35,0,2,0.163023629,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3339","GRB","BC","1","6","Up",2020,55,45,31,2,0.32,6,8,1.583976504,0.711111111,"Northeast","Riverine","Mesotidal","Polyhaline"
"3340","GRB","BC","2","1","Low",2020,70,30,30,0,0.55,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3341","GRB","BC","2","2","Mid",2020,25.38,74.63,74.63,0,0.63674,0,3,0.737190962,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3342","GRB","BC","2","3","Mid",2020,4,96,96,0,0.41,0,2,0.679193266,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3343","GRB","BC","2","4","Up",2020,90,10,0,5,0.1,0,3,1.029653014,0,"Northeast","Riverine","Mesotidal","Polyhaline"
"3344","GRB","BC","3","1","Low",2020,29,71,70,0,0.29,0,2,0.074022596,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3345","GRB","BC","3","2","Low",2020,24,76,76,0,0.2,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3346","GRB","BC","3","3","Low",2020,59,41,40,0,0.6,0,2,0.114665282,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3347","GRB","BC","3","4","Mid",2020,45,55,55,0,0.98,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3348","GRB","BC","3","5","Mid",2020,39,61,61,0,0.91,0,2,0.283547893,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3349","GRB","BC","3","6","Up",2020,42,58,52.5,3,0.55,0,8,1.100805399,0.913793103,"Northeast","Riverine","Mesotidal","Polyhaline"
"3350","GRB","SP","5","1","Low",2020,7,93,30,0,0.68,0,2,0.628799394,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3351","GRB","SP","5","2","Mid",2020,18,82,82,0,0.78,0,3,0.294732376,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3352","GRB","SP","5","3","Mid",2020,15,85,84.5,0,0.465,0,4,0.752620302,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3353","GRB","SP","5","4","Mid",2020,39,61,61,0,0.05,0,4,0.420948349,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3354","GRB","SP","5","5","Mid",2020,20,80,80,0,0,0,3,0.719653166,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3355","GRB","SP","5","6","Mid",2020,10,90,87.5,0,0.06,0,6,0.895744897,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3356","GRB","SP","5","7","Mid",2020,98,2,2,0,0.15,0,1,0,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3357","GRB","SP","5","8","Mid",2020,30,70,16,0,0.05,0,4,0.771585281,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3358","GRB","SP","5","9","Up",2020,13,87,9,25,0.62,0,12,1.874002041,0.67816092,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3359","GRB","SP","6","1","Low",2020,47,53,45,0,0.52,0,3,0.459631327,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3360","GRB","SP","6","2","Mid",2020,8.5,91.5,91.5,0,0.975,0,1,0,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3361","GRB","SP","6","3","Mid",2020,27.5,72.5,72.5,0,0.925,0,2,0.041195017,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3362","GRB","SP","6","4","Mid",2020,22,78,78,0,0.75,0,3,0.620703857,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3363","GRB","SP","6","5","Mid",2020,11.11,88.89,88.89,0,0.3131,0,3,0.835156912,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3364","GRB","SP","6","6","Mid",2020,35,65,65,0,0,0,3,0.090150806,1,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3365","GRB","SP","6","7","Mid",2020,2.99,97.02,71.64,0.5,0.0199,0,5,0.886873087,0.789734075,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3366","GRB","SP","6","8","Up",2020,52.27,47.76,1.01,5.03,0.14586,10.05,8,1.644749487,0.200167504,"Northeast","Bay Front","Mesotidal","Polyhaline"
"3367","GRB","BC","4","1","Low",2020,12,88,76,0,0.24,0,3,0.459747279,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3368","GRB","BC","4","2","Low",2020,4,96,96,0,0.03,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3369","GRB","BC","4","3","Low",2020,1,99,99,0,0.01,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3370","GRB","BC","4","4","Mid",2020,66,34,34,0,0.86,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3371","GRB","BC","4","5","Mid",2020,87,13,13,0,0.94,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3372","GRB","BC","4","6","Up",2020,84,16,15,0,0.8,0,2,0.233791659,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3373","GRB","BC","5","1","Mid",2020,2.5,97.5,97.5,0,0.09,0,2,0.258257173,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3374","GRB","BC","5","2","Mid",2020,0,100,100,0,0.98,0,2,0.098039113,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3375","GRB","BC","5","3","Mid",2020,0.5,99.5,99.5,0,0.005,0,3,0.166723577,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3376","GRB","BC","5","4","Mid",2020,51.5,48.5,20.5,0,0.445,0,7,1.26008417,0.979381443,"Northeast","Riverine","Mesotidal","Polyhaline"
"3377","GRB","BC","5","5","Up",2020,64.5,35.5,3,20,0.645,0,13,2.260677984,0.366197183,"Northeast","Riverine","Mesotidal","Polyhaline"
"3378","GRB","BC","6","1","Mid",2020,20,80,73,0,0.05,0,5,0.915458229,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3379","GRB","BC","6","2","Mid",2020,80,20,0,0,0.1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3380","GRB","BC","6","3","Up",2020,39,61,55,5,0.55,0,5,0.69562024,0.901639344,"Northeast","Riverine","Mesotidal","Polyhaline"
"3381","GRB","GBF","3","1","Low",2021,88,12,12,0,0.86,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3382","GRB","GBF","3","2","Mid",2021,30,70,70,0,1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3383","GRB","GBF","3","3","Mid",2021,60,40,40,0,1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3384","GRB","GBF","3","4","Mid",2021,10,90,90,0,0.3,0,4,1.228310352,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3385","GRB","GBF","3","5","Mid",2021,35,65,65,0,0.5,0,2,0.540204142,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3386","GRB","GBF","3","6","Up",2021,34,66,8,0,0.1,0,3,0.970076295,0.121212121,"Northeast","Riverine","Mesotidal","Polyhaline"
"3387","GRB","GBF","5","0","Low",2021,50,50,50,0,0.5,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3388","GRB","GBF","5","2","Mid",2021,30,70,70,0,1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3389","GRB","GBF","5","3","Mid",2021,40,60,60,0,1,0,1,0,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3390","GRB","GBF","5","4","Mid",2021,3,97,97,0,0,0,3,0.624997918,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3391","GRB","GBF","5","5","Mid",2021,4.98,95.03,95.03,0,0.0299,0,3,0.13442297,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3392","GRB","GBF","5","6","Mid",2021,38,62,62,0,0.38,0,2,0.491327448,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3393","GRB","GBF","5","7","Mid",2021,100,0,0,0,0.8,0,0,0,NA,"Northeast","Riverine","Mesotidal","Polyhaline"
"3394","GRB","GBF","5","8","Up",2021,35,65,0,0,0.4,0,3,0.898137003,0.538461538,"Northeast","Riverine","Mesotidal","Polyhaline"
"3395","GRB","GBF","6","1","Low",2021,25,75,75,0,0.25,0,2,0.392674467,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3396","GRB","GBF","6","2","Mid",2021,21,79,79,0,0.42,0,5,1.126677407,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3397","GRB","GBF","6","3","Mid",2021,15,85,85,0,0.3,0,4,1.366425495,1,"Northeast","Riverine","Mesotidal","Polyhaline"
"3398","GRB","GBF","6","4","Mid",2021,5,95,95,0,0,0,2,0.436162325,1,"Northeast","Riverine","Mesotidal","Polyhaline"
